,Date,City,State,Country,Shape,Duration,Summary,Posted,Images
0,7/31/22 22:52,Cuenca,,Ecuador,Light,5 minutes,Triangle shape moving lights,10/8/22,Yes
1,7/31/22 21:59,West Lafayette,OH,USA,Light,4 minutes,Bright circle light moving through sky.,9/9/22,Yes
2,7/31/22 21:45,Burr Ridge,IL,USA,Other,,"Strange red, blue and black craft in the sky and green light below it just above the tree line",9/9/22,Yes
3,7/31/22 21:25,"Lingan, Cape Breton Island",NS,Canada,Cylinder,1-2 minutes,We were waiting for fireworks to start across the harbour when we noticed it...,9/9/22,
4,7/31/22 21:15,Conway,SC,USA,Circle,Less than a minute,Round bright white light go in a straight line like I’m in Conway Hills heading like going Columbia South Carolina Way,9/9/22,
5,7/31/22 21:11,Keyser,WV,USA,Light,2 minutes,Saw an orb that interacted with me.,9/9/22,
6,7/31/22 20:43,gressham,OR,USA,Unknown,less than a minute,A single soft red light that pulsed three times then disappeared,9/9/22,
7,7/31/22 20:30,Eddyville,KY,USA,Changing,1minute or more,"3 craft were flying. 2 disappeared 1 hovered, made 90 degree turn, then became an oval balloon looking craft, then disappeared",9/9/22,Yes
8,7/31/22 20:20,Carpinteria,CA,USA,Diamond,60 seconds,I saw this disk above my head I just can't think of what it could be,9/9/22,
9,7/31/22 17:00,Tacoma,WA,USA,Light,25 min,Multiple bright lights,9/9/22,Yes
10,7/31/22 10:26,Syosset,,,Circle,1 hr,White round,9/9/22,Yes
11,7/31/22 09:57,Charlotte,NC,USA,Circle,1 minute,Bright white light that moved fairly quickly then turned red and dim until no longer visible NOT ISS,9/9/22,
12,7/31/22 06:30,Burnet,TX,USA,Circle,5 minutes,Took 3 photos . It changed shape progressively,9/9/22,Yes
13,7/31/22 02:30,Seattle,WA,USA,Formation,1 minute,Viewed 3 lights in a line and another single light fly in formation over Puget sound from South to north,9/9/22,
14,7/31/22 02:00,Naples,FL,USA,Rectangle,At least 30 min,Bright white light looks square,9/9/22,Yes
15,7/31/22 01:00,Near Chicago Area,null,,Light,15 to 30 seconds,"Bright light, almost like a very bright star, slowly hovering laterally, then making a turn back above the clouds",9/9/22,
16,7/31/22 01:00,Tacoma,WA,USA,Light,3 yrs,"Lights in forest and coming into my room, during day it looks a silhouette of transparent heat waves,",9/9/22,
17,7/30/22 23:45,Flemington,NJ,USA,Diamond,over 1 hour,Hovering object in the southeast sky about 30 degrees above the horizon,10/8/22,Yes
18,7/30/22 23:05,Fremont,CA,USA,Disk,3 seconds,Fastest UFO flying very close,9/9/22,
19,7/30/22 23:01,Bella Vista,AR,USA,Cigar,2:00 Minutes,A disk that had lights on it hovered over the lake and disappeared in a blink of an eye.,9/9/22,
20,7/30/22 22:35,Dorchester,MA,USA,Rectangle,2 hours,Looked up & saw a large pulsing ball of light. Took video & enlarged it 2x’s & noticed it’s actually a rectangle of light,9/9/22,Yes
21,7/30/22 21:25,Dalton Gardens,ID,USA,Light,1 minute,Satellite type of light moving horizontally west to east disappearing,9/9/22,
22,7/30/22 21:12,Philadelphia,PA,USA,Sphere,5 minutes,Flying orb or sphere that changes colors and physical form.,9/9/22,
23,7/30/22 21:00,Harrisburg,PA,USA,Unknown,N/a,It's orbs all on me,12/22/22,
24,7/30/22 20:45,Wexford,PA,USA,Cigar,1/2 hour,"I think it was the chinese ship, it was tumbling and clearly visible with my scope. I have video and stills.",9/9/22,Yes
25,7/30/22 19:52,Mossy Point,New South Wales,Australia,Cross,5 minutes,"A white light, which looked like a planet, moved erratically, to eliminate it being a plane or satellite. Refer video.",9/9/22,
26,7/30/22 19:28,Newark,NJ,USA,Sphere,10 minutes,25-30 white orbs coming from behind a cloud over Newark and slowly vanishing,9/9/22,Yes
27,7/30/22 17:00,Hicksville,NY,USA,Other,At least 1hr,Black orb,9/9/22,Yes
28,7/30/22 15:35,Chenoa,,USA,Oval,about 15 sec,Oval moving slightly north east to slightly south west.,9/9/22,
29,7/30/22 09:20,River Forest,IL,USA,Sphere,About 10 minutes,Saw two silver spherical shapes in the sky which moved slowly eastward. They could by balloons but I thought I would file a report anyw,9/9/22,
30,7/30/22 02:40,Sydney,New South Wales,Australia,Circle,Aprox.11 seconds,Floating translucent orb,9/9/22,
31,7/30/22 02:20,Eudora,KS,USA,Light,5 seconds,I saw a star move then take off,9/9/22,
32,7/30/22 01:47,North Dartmouth,MA,USA,Circle,10 seconds,Woke up to see a very bright light emitting showers of sparks moving South to North,12/22/22,
33,7/30/22 01:30,Treknow,Cornwall,United Kingdom,Sphere,5-10 minutes,"Bright Orb, moving very slowly, changed course left in a smooth like fashion, doubled back on itself quickly, light remained but dimmed",9/9/22,
34,7/30/22 01:30,Randolph,VT,USA,Light,Roughly a half hour,My husband and I saw a distinct large light hovering in the sky rotating for roughly a half hour.,9/9/22,
35,7/30/22 00:37,Gothenburg,Västra Götaland County,Sweden,,1 minute,My firend recorded this sighting while he was working. He send what he recorded via snapchat. He was looking for an answer.,9/9/22,
36,7/30/22 00:30,Maupin,OR,USA,Oval,30 minutes,Unknown Object hovering beyond canyon,9/9/22,
37,7/30/22 00:20,Grand Junction,CO,USA,Disk,30 minutes,Some multiple crafts from back porch,9/9/22,
38,7/30/22 00:00,Penn Run,PA,USA,Light,Approximately 10 minutes,The craft REACTED to me in a way that made it apparent it was observing me as it mimicked my motions and those of my lighter.,9/9/22,
39,7/29/22 23:00,Florence,KY,USA,Light,Over an hour,"Balls of light mistaken for distant stars but they would come closer and farther drift together and apart. Crescent light, 10 ufo minim",9/9/22,
40,7/29/22 23:00,Ipswich,Suffolk,United Kingdom,Light,4 min,2 lights round crossing each other turning fast,9/9/22,
41,7/29/22 22:45,Mendota,CA,USA,Light,3 MINUTES,"3 large, linear, bright white lights approx 600' - 1000' feet in width.",9/9/22,
42,7/29/22 22:45,Mendota,CA,USA,Triangle,2 mins,3 linear lights approx. 600' across 100'-300' off the ground,9/9/22,
43,7/29/22 22:20,Chicago,,USA,Light,10 sec,I saw a very bright light moving faster than a satellite and about 4 times the luminosity going east. It appeared mid sky and went dark,9/9/22,
44,7/29/22 22:00,Apple Valley,CA,USA,Light,about 4 minutes,Bursts of light in night sky which enfolded into themselves.,9/9/22,
45,7/29/22 21:45,Auburn,NY,USA,Circle,4 minutes,"There's a lot of activity in the skies lately. We didn't hear anything, but as you can see, it looked like a bright object that moved f",9/9/22,
46,7/29/22 21:11,Acushnet,MA,USA,Light,3 minutes,"8-10 circular lights ,below heavy cloud cover,moving in a circle meeting another that stayed in the middle !",9/9/22,
47,7/29/22 21:04,Middleboro,MA,USA,Circle,15 minutes,Several lights in a ping pong pattern in the sky. Eventually all came together in the middle and then disappeared,9/9/22,
48,7/29/22 19:35,Bath,NC,USA,Other,Ten minutes,"Black vertical pole, grey conical pole and a “y” shape coming down out of a dense cloud covering, over the river in front of our house",9/9/22,Yes
49,7/29/22 17:38,lakewood,CO,USA,Egg,1,"Tornado warning east denver just heard on the radio. Storm 27,000 ft. atop a billowing cloud a dark object hugging.",9/9/22,
50,7/29/22 13:00,London,ON,Canada,,Under a minute,"Seen 3 pure white Boomerang shaped crafts ""flying"" extremely high in the afternoon , blue sky.",9/9/22,
51,7/29/22 11:42,Warner Springs,CA,USA,Fireball,1 sec,I was outside recording a bobcat,9/9/22,
52,7/29/22 08:00,Virginia Beach,VA,USA,Circle,3-4 Weeks,Object appears overnight with no identifying characteristics of known origins.,10/8/22,Yes
53,7/29/22 05:00,"GRASS LAKE,",MI,USA,Disk,About 45 Minutes,Hovered close to the same spot for almost 45 minutes until the sun came up. Kept looking out my window to see if it was an airplane!,9/9/22,
54,7/29/22 04:50,Mobile,AL,USA,Light,45 min,Shape shifting white star like orb appears and splits into 2 orbs.,9/9/22,Yes
55,7/29/22 04:30,JACKSONVILLE,FL,USA,Changing,45” that I watched,I was taking an early morning walk when I noticed it,9/9/22,
56,7/29/22 03:51,Wheatland,WY,USA,Circle,2 minutes,Took exit to stretch legs looked up and saw movement got cell phone and took video.,9/9/22,
57,7/29/22 03:26,Livonia,MI,USA,Circle,10 to 15 seconds,Saw a large bright light heading up and to the south.,9/9/22,
58,7/29/22 02:00,Buffalo,KY,USA,Changing,"7/29, 7/26, 7/15 2am-5am",I have phone video.,9/9/22,
59,7/29/22 01:55,Woonsocket,RI,USA,Disk,Unaware of duration,Around 1:50 am about 20 minutes after falling asleep I remember waking up but suffering paralysis and experiencing contact with ship,9/9/22,Yes
60,7/29/22 00:03,Dewey Beach,DE,USA,Sphere,30 seconds,"Two light green orbs moving close to eachother , high up, once far away they disappeared and a super bright light filled our eyes quick",9/9/22,
61,7/28/22 22:30,Traverse city,MI,USA,Light,10 to 15 seconds,Blue and white fire ball appearing to come out of a moving star,9/9/22,
62,7/28/22 22:30,Chicago,IL,USA,Light,About 3-5 minutes,Witnessed a bright light in the sky before it seemed to go straight up and disappeared,9/9/22,
63,7/28/22 22:00,Kansas City,RI,USA,Light,2 minutes or less,"The top of a triangle of stars appeared to be moving, while staring at it the lower right star took off upwards and right.",9/9/22,
64,7/28/22 21:00,Madison,WI,USA,Unknown,9:00 PM- 12:30 AM,"Was outside for approx 3.5 hrs and saw an object flashing red/green and later white moving slow,fast,up/down,left to right and visversa",9/9/22,Yes
65,7/28/22 20:27,Barnesville,PA,USA,Circle,3 minutes or so,Slow and Low white orb,9/9/22,
66,7/28/22 18:38,Austin,TX,USA,Disk,50 seconds,Saw a hollow looking disk hovering about a quarter mile away and about 200 feet off the ground.,9/9/22,
67,7/28/22 12:39,Mt. Rainier National Park,WA,USA,Disk,A few seconds,The pilot announced Mt. Rainier on the left.I was seated by the left window.I immediately took my phone and captured 3 photos.,9/9/22,Yes
68,7/28/22 10:20,Farmington,MN,USA,Light,20 seconds,Helicopter was following 4 dim red lights from west to east,9/9/22,
69,7/28/22 04:04,Upland,CA,USA,Circle,23 seconds,Caught on Backyard camera,9/9/22,
70,7/28/22 02:00,McAllen TX enroute Ohio,TX,USA,Formation,2 hours,Witnessed balls of light flying unlike any man made aircraft. Lights moved ahead of us towards the northeast for approximately 2 hours,9/9/22,
71,7/28/22 02:00,Corpus Christi,TX,USA,Changing,Two hours,Several crafts that look like stars and moving erratically. Appeared to be chasing each other,9/9/22,
72,7/28/22 01:10,Villas,NJ,USA,Circle,30 seconds,Seen 2 ‘orbs’ that looked strange. I have videos.,9/9/22,
73,7/28/22 00:26,Woodland/kalama,WA,USA,Sphere,10-12 min,Super bright orb/ disc hovered in place 10-12 mins,9/9/22,Yes
74,7/27/22 23:30,Boulder,CO,USA,Oval,2 to 5 seconds,I had been watching the thunderstorms from my window when I noticed a large oval shaped orange light hovering and quickly shooting off.,9/9/22,
75,7/27/22 22:45,Butler,PA,USA,Changing,2 mins,White light would drop down and move forward and disappear and repeat as it was bigger object moving forward till lost sight over trees,9/9/22,
76,7/27/22 22:32,Naperville,IL,USA,Light,20 seconds,"Bright light sped up, dimmed, turned red, then disappeared",9/9/22,
77,7/27/22 22:30,Tolar,TX,USA,Circle,3 Seconds,Round Green Circle followed by reddish orange short tail falling from space?,9/9/22,
78,7/27/22 22:20,Conway,AR,USA,Star,Shortly past sun rise,A bright small object that moves freely in the sky that seems to be attempting communication with Me,12/22/22,
79,7/27/22 22:00,Burnaby,BC,Canada,Circle,1 to 2 minutes,Round saucer disk flying erratic and a high speed.,9/9/22,
80,7/27/22 22:00,Seattle,WA,USA,Light,Less than 5 min,Unusual light disappears into sky,9/9/22,
81,7/27/22 21:30,Detroit,MI,USA,,,I didn’t know what the object was. No news reports of this object,9/9/22,
82,7/27/22 21:00,Bunker Hill,KS,USA,Light,Current/ last 15 min,Driving west on hwy70 and have had a bright white rectangle hovering in same spot in sky for extended time. Clearly not a celestial bod,9/9/22,Yes
83,7/27/22 21:00,Tacoma,WA,USA,Light,Several hours,Several craft that were blinking blue white red light,9/9/22,
84,7/27/22 19:30,Somerset,KY,USA,Disk,,I am on flight on JetBlue plane and noticed this flying opposite direction at a high speed,9/9/22,
85,7/27/22 11:20,Maple Grove,MN,USA,Cigar,2 min,"Large shiny, almost white object shaped like a cigar… slowly moving in the sky, then completely stops in mid air & disappeare instantly",9/9/22,
86,7/27/22 10:00,Trumbull,CT,USA,Sphere,30 minutes,Orb was stationary for 20 minutes then drifted for 10 minutes,9/9/22,
87,7/27/22 09:22,Ettensberg south west alps,Bavaria,Germany,Circle,Split second,Took a scenic picture saw heard nothing looked back at photo saw it in the photo no sound no noise heard,10/8/22,Yes
88,7/27/22 05:42,Decatur,GA,USA,Changing,Bout a minute.,Came outside to smoke a cigar and saw a bright fire ball travelling south at a constant speed and then slowing down and then dim!,9/9/22,
89,7/27/22 00:00,"Hudson, NY",NY,USA,Triangle,About 3 minutes,Saw a large triangular black silhouette moving very slowly (maybe 5 mph) approx 500-800ft in air completely silent one solid red light.,9/9/22,
90,7/26/22 23:15,Usk Monmouthshire south wales,Monmouthshire,United Kingdom,Star,10 minutes,Multiple sightings within ten minutes,9/9/22,
91,7/26/22 22:50,Greenwood,DE,USA,Other,1 minute,HUGE unkn aircraft passed/glided directly overtop our vehicle. Moved slow /made NO sound until right overtop - unkn engine noise,9/9/22,Yes
92,7/26/22 22:47,Seneca Falls,NY,USA,Unknown,A little over a minute,"I saw a very bright, white light moving through the sky and before I knew it, it was gone.",9/9/22,
93,7/26/22 22:00,Futura,Uvea,France,Circle,1 année lumière,Ressembler à un commentaire mal sourcé,9/9/22,
94,7/26/22 21:43,Shelby Township,MI,USA,Oval,30 seconds,"Bright Sphere , and then turned to cigar shape and then went updward",9/9/22,
95,7/26/22 21:38,LaPorte,IN,USA,Oval,3 hours,"It was approximately 18 in away, 4 inches off the ground, gold and purple dense but translucent, barely a whirring sound",9/9/22,
96,7/26/22 21:31,Chagrin Falls,OH,USA,Oval,2-3 minutes,"Large oval shape object with black dot in the middle, varying in intensity with two additional orbs rotating around the main one.",9/9/22,
97,7/26/22 21:22,Gatineau,,Canada,Other,about a quarter second,A fast moving object was captured on an infrared camera moving downscreen to the left,12/22/22,
98,7/26/22 20:30,Contoocook,NH,USA,Cigar,,Saw a black cigar craft suspended in the sky that disappeared and reappeared within 5 minutes only to dissapear for good.,9/9/22,
99,7/26/22 20:15,Davenport,WA,USA,Sphere,8 minutes,Bright sphere shaped object that appeared to be sitting stationary above the hills on the horizon for approximately 8 minutes.,9/9/22,
100,7/26/22 18:03,Leicester,,,Cylinder,45 seconds,The two UFOs stayed still in the sky and flew away.,9/9/22,
101,7/26/22 04:06,Staten Island NY,NY,USA,Cigar,10 seconds,I was filming the stars sky watching as I always do and this object flew by at a steady pace not super fast it was totally silent,9/9/22,
102,7/26/22 01:57,Eustace,TX,USA,Unknown,Ongoing since atleast 130,A bright light. NOT ISS,9/9/22,
103,7/26/22 01:27,Mulino,OR,USA,Circle,2-4 minutes,An object flashed goldish white 4 times and a flash behind it.,9/9/22,
104,7/25/22 23:00,Bonaire,GA,USA,Light,1 minute,Saw two lights,9/9/22,
105,7/25/22 22:25,,Hampshire,United Kingdom,Light,30 seconds,We saw an intense white light like a star moving down in the sky for 30 seconds then disappeared then appeared again after ten seconds,9/9/22,
106,7/25/22 22:00,Sandusky,OH,USA,Cigar,20 minutes,Observed the first craft on my way back to my room and then observed two more craft before running outside to call parents and record.,9/9/22,
107,7/25/22 20:22,Epsom,Surrey,United Kingdom,Circle,2-3 minutes,Several craft flying over.,9/9/22,Yes
108,7/25/22 19:17,Stockton,CA,USA,Oval,30 seconds,"White object moving north to south across the sky, no sound, no condensation trail.",9/9/22,
109,7/25/22 04:00,Ashland,WI,USA,Star,Still Ongoing,Observing as I report with a spotting scope and binoculars,9/9/22,
110,7/24/22 23:45,Intercourse,PA,USA,Light,1 minute,Small silent red dot doing maneuvers over Amish farm,9/9/22,
111,7/24/22 23:00,Dingmans Ferry,PA,USA,Circle,40min then fell asleep,"Round light high in sky, darting around irregularly like insect, blinking irregularly",9/9/22,
112,7/24/22 22:42,Mequon,WI,USA,Light,instant,"While star gazing, I saw an extremely bright flash, no sound near the handle of the dipper in the north west sky",9/9/22,
113,7/24/22 22:41,Sealy,TX,USA,Oval,10 seconds,"Blue light shines thru my window , I look outside and I see blue ball going north then shift left and was gone in less then 10 seconds",9/9/22,
114,7/24/22 22:00,Boise,ID,USA,Formation,All night,Polar express ( quick nickname between friends),9/9/22,
115,7/24/22 21:59,Platteville,WI,USA,,Videos for 2 weeks,In last 2 weeks 17. Got all the videos and rnn tried. Doesnt show. I was abducted when I was 19. Got super great videos of it all. Ask,9/9/22,
116,7/24/22 21:54,Spruce Pine,NC,USA,Sphere,9pm to 11pm,"Spheres that change color, move across the sky and sometimes disappear.",9/9/22,
117,7/24/22 21:53,Orland Park,IL,USA,Circle,More than 4 minutes,I saw 4 circular orbs that were orange and they were very small,9/9/22,Yes
118,7/24/22 21:46,Bremerton,WA,USA,Oval,15 seconds,Sighted Black Barrel/Oval going North to South in sky,9/9/22,
119,7/24/22 21:30,Tama,IA,USA,Light,One and a half hours,"Bright, light in night sky, moving minutely and then erratically for 1.5 hours, 10-in circumferenz, returning to zenith w 5 mini-lights",9/9/22,
120,7/24/22 20:13,Salisbury,MD,USA,Cigar,,Stepped out to smoke saw craft caught my eye then noticed over 20 of them.,9/9/22,Yes
121,7/24/22 19:02,Tockenham,Swindon,United Kingdom,Circle,No more than 2 minutes,Small silver ball,9/9/22,
122,7/24/22 16:10,Houston,TX,USA,Oval,1min,Bright silver oval/disc in south sky,9/9/22,
123,7/24/22 14:47,Raleigh,NC,USA,Sphere,2-3 min,"Small dark sphere-shaped car-sized craft traveling just below the clouds at a consistent pace with sound, no tail, no lights.",9/9/22,
124,7/24/22 01:40,Wimberly,TX,USA,Sphere,2 minutes 55 seconds,Orb of light dancing in the night sky.,9/9/22,
125,7/23/22 23:17,Abilene,TX,USA,Formation,1 minute,Cluster of lights with one seperated,9/9/22,Yes
126,7/23/22 23:15,Derby,VT,USA,Triangle,3-5 minutes,This thing was maybe a few hundred feet above me and making absolutely no noise what so ever.,9/9/22,
127,7/23/22 23:03,folsom,LA,USA,Delta,2-4 minutes,"Saw an object disappear and instantly reappear further away multiple times, got closer and saw that it was a delta with 3 lights.",9/9/22,
128,7/23/22 22:35,Cleveland,TN,USA,Triangle,Lasted 3 seconds,Seen a triangular craft with 4 lights,9/9/22,
129,7/23/22 22:34,Austin,TX,USA,Disk,1-3 minutes,UFO hovering shutting off lights and slowly drifting behind clouds,9/9/22,
130,7/23/22 22:30,Medicine bow,WY,USA,Cylinder,1-4 minutes,.5-2 miles above ground,9/9/22,
131,7/23/22 22:00,Pocatello,ID,USA,Light,10-15 minutes,"Pinkish, square lights very high up. In a straight line approx 20 miles long silent moving south to north duration 10-15 min",9/9/22,
132,7/23/22 21:40,Saint Paul,MN,USA,Unknown,61 minutes,"Loud, thunderous, rythmic noises for at least 60 minutes, followed by two lightless darkened low-flying helicopters headed toward it.",9/9/22,
133,7/23/22 21:37,Point pleasant,NJ,USA,Changing,5 hours still there,All four times I have worked at this beach I have 30 videos,9/9/22,Yes
134,7/23/22 21:30,Wichita,KS,USA,Light,6 seconds,Red/green/white from south to north of entire sky in 6 seconds.,9/9/22,
135,7/23/22 21:30,Syracuse,NY,USA,Circle,5 minutes,"4 perfectly symmetrical lightfs in a diagonal for, not exactly near to one another, but standing still.",9/9/22,
136,7/23/22 21:10,Salisbury,MD,USA,Circle,Approximately 5 minutes,Bright orange ball of light moving slow in the sky,9/9/22,Yes
137,7/23/22 21:00,Covina,CA,USA,Light,30 seconds,Round redish orange light slowly moving west to east. No sounds. Just all of a sudden disappeared.,9/9/22,
138,7/23/22 18:35,Chelmsford essex,Essex,United Kingdom,Circle,It was for about 5 minute,It was pretty strange. Just a black circle in the sky for 10 minutes,9/9/22,Yes
139,7/23/22 18:00,bournemouth,Dorset,United Kingdom,Triangle,2-3 minutes,The object looked like a batman shaped. It caught my attention since it was swirling and swinging very easily in the sky.,9/9/22,
140,7/23/22 13:54,Milwaukee,WI,USA,Other,Short video clip,US Air Show with Jets - Video shows something Exiting Stage Left Quickly,9/9/22,Yes
141,7/23/22 10:54,West Bend,WI,USA,Circle,8-10 seconds,Giant black circle  with extremely bright green red blue light,9/9/22,
142,7/23/22 06:09,Dubai,Dubai,United Arab Emirates,Cone,15 Minutes,There was a big cone that looked like an orange cone,9/9/22,
143,7/23/22 05:35,Slidell,LA,USA,Circle,45 seconds to one minute,I saw 2 round white orbs flying fast towards the rising sunlight to which they disappeared in the light about a minute long watching t,9/9/22,
144,7/23/22 04:15,Elora,ON,Canada,Light,One minute,"3 objects glowing moving south, one veered east then continued south",9/9/22,
145,7/23/22 04:00,philadelphia,PA,USA,Circle,an hours or so,The craft has green lights blinking in a circular pattern for a few moments.  Craft moved to the NW direction lights flashing.,9/9/22,Yes
146,7/23/22 02:00,Morgantown,WV,USA,Star,About an hour and a half.,"Moving star. Not a satellite. Saw it in the sky southwest of my location, but it moved to dead center of the sky where I was at.",9/9/22,
147,7/23/22 00:52,Hilham,TN,USA,Circle,Several minutes/an hour,"Very bright, white light that hovered/moved with ease. Travel distance very fast. No sound.",9/9/22,
148,7/22/22 23:10,Bly Oregon,OR,USA,Cigar,10 mins,4 US air force personnel seen cigar shaped object,9/9/22,
149,7/22/22 23:04,klamath falls,OR,USA,Cigar,30 seconds,"I went out back, looked up seen the train of lights, had my son record it.",9/9/22,Yes
150,7/22/22 23:00,Many,LA,USA,Cylinder,30 to 40 seconds,Seen a this figure in the sky not moving then slowly faded away.,9/9/22,Yes
151,7/22/22 22:55,Plymouth,MN,USA,Cigar,3 minutes,It flew across the sky in front of us for about 2 minutes then disappeared. Very slim. Low flying.,9/9/22,Yes
152,7/22/22 22:54,Lindsay,NE,USA,Rectangle,Approximately 2-3 minutes,I saw a rectangular craft with strobing lights fly silently from south to north of my location. Was not starlink satellites!,9/9/22,
153,7/22/22 22:53,Sapulpa,OK,USA,Disk,I have 1minet video,"Stepped outside just caught it mid passing probably 2,000 ft away headed north in area code 74066 at 10:50 p.m. I do have video",9/9/22,
154,7/22/22 22:45,Pacific City OR USA,,,Rectangle,Long rectangular red ligh,Traveling from south to north large cylinder with dim double row red lights.,9/9/22,
155,7/22/22 22:35,Bend,OR,USA,Disk,A few minutes,It was bright and round ish,9/9/22,Yes
156,7/22/22 22:25,STOCKBRIDGE,MI,USA,Other,60 seconds,Linear formation of multiple white lights moving in unison evenly spaced viewed in the sky overhead,9/9/22,Yes
